1.389508e-08 1.389518e-08 1.389528e-08 1.389536e-08 1.389544e-08 1.389551e-08 1.389556e-08 1.389560e-08 1.389562e-08 1.389564e-08 1.389566e-08 1.389566e-08 1.389565e-08 1.389563e-08 1.389559e-08 1.389554e-08 1.389549e-08 1.389542e-08 1.389535e-08 1.389527e-08 1.389518e-08 1.389507e-08 1.389495e-08 1.389482e-08 1.389469e-08 1.389455e-08 1.389440e-08 1.389424e-08 1.389407e-08 1.389389e-08 1.389370e-08 1.389351e-08 1.389331e-08 1.389311e-08 1.389290e-08 1.389269e-08 1.389246e-08 1.389223e-08 1.389199e-08 1.389175e-08 1.389151e-08 1.389127e-08 1.389103e-08 1.389078e-08 1.389052e-08 1.389026e-08 1.389000e-08 1.388975e-08 1.388949e-08 1.388924e-08 1.388899e-08 1.388873e-08 1.388847e-08 1.388821e-08 1.388796e-08 1.388772e-08 1.388748e-08 1.388724e-08 1.388700e-08 1.388677e-08 1.388653e-08 1.388631e-08 1.388609e-08 1.388589e-08 1.388569e-08 1.388549e-08 1.388530e-08 1.388511e-08 1.388493e-08 1.388476e-08 1.388460e-08 1.388446e-08 1.388432e-08 1.388419e-08 1.388406e-08 1.388394e-08 1.388384e-08 1.388374e-08 1.388366e-08 1.388360e-08 1.388353e-08 1.388348e-08 1.388343e-08 1.388340e-08 1.388338e-08 1.388337e-08 1.388337e-08 1.388339e-08 1.388341e-08 1.388344e-08 1.388348e-08 1.388353e-08 1.388360e-08 1.388368e-08 1.388377e-08 1.388386e-08 1.388397e-08 1.388408e-08 1.388420e-08 1.388433e-08 1.388448e-08 1.388463e-08 1.388480e-08 1.388497e-08 1.388514e-08 1.388532e-08 1.388551e-08 1.388571e-08 1.388592e-08 1.388614e-08 1.388636e-08 1.388658e-08 1.388680e-08 1.388703e-08 1.388727e-08 1.388751e-08 1.388776e-08 1.388801e-08 1.388826e-08 1.388851e-08 1.388876e-08 1.388902e-08 1.388927e-08 1.388953e-08 1.388980e-08 1.389006e-08 1.389031e-08 1.389056e-08 1.389081e-08 1.389106e-08 1.389131e-08 1.389156e-08 1.389180e-08 1.389204e-08 1.389227e-08 1.389249e-08 1.389271e-08 1.389293e-08 1.389314e-08 1.389335e-08 1.389355e-08 1.389374e-08 1.389392e-08 1.389409e-08 1.389426e-08 1.389442e-08 1.389457e-08 1.389472e-08 1.389485e-08 1.389497e-08 
2.109744e-07 2.109738e-07 2.109731e-07 2.109721e-07 2.109710e-07 2.109697e-07 2.109682e-07 2.109666e-07 2.109647e-07 2.109628e-07 2.109606e-07 2.109583e-07 2.109559e-07 2.109533e-07 2.109506e-07 2.109477e-07 2.109447e-07 2.109415e-07 2.109382e-07 2.109349e-07 2.109314e-07 2.109278e-07 2.109241e-07 2.109203e-07 2.109164e-07 2.109125e-07 2.109084e-07 2.109044e-07 2.109002e-07 2.108960e-07 2.108918e-07 2.108875e-07 2.108832e-07 2.108788e-07 2.108745e-07 2.108702e-07 2.108658e-07 2.108615e-07 2.108572e-07 2.108529e-07 2.108486e-07 2.108444e-07 2.108402e-07 2.108361e-07 2.108321e-07 2.108281e-07 2.108242e-07 2.108203e-07 2.108166e-07 2.108130e-07 2.108094e-07 2.108060e-07 2.108027e-07 2.107995e-07 2.107964e-07 2.107935e-07 2.107907e-07 2.107880e-07 2.107855e-07 2.107831e-07 2.107809e-07 2.107789e-07 2.107770e-07 2.107753e-07 2.107737e-07 2.107724e-07 2.107712e-07 2.107701e-07 2.107693e-07 2.107686e-07 2.107681e-07 2.107678e-07 2.107677e-07 2.107677e-07 2.107679e-07 2.107684e-07 2.107690e-07 2.107697e-07 2.107707e-07 2.107718e-07 2.107731e-07 2.107746e-07 2.107762e-07 2.107781e-07 2.107800e-07 2.107822e-07 2.107845e-07 2.107869e-07 2.107895e-07 2.107923e-07 2.107951e-07 2.107981e-07 2.108013e-07 2.108046e-07 2.108079e-07 2.108114e-07 2.108150e-07 2.108187e-07 2.108225e-07 2.108264e-07 2.108303e-07 2.108344e-07 2.108385e-07 2.108426e-07 2.108468e-07 2.108510e-07 2.108553e-07 2.108596e-07 2.108640e-07 2.108683e-07 2.108727e-07 2.108770e-07 2.108813e-07 2.108856e-07 2.108899e-07 2.108942e-07 2.108984e-07 2.109026e-07 2.109067e-07 2.109108e-07 2.109147e-07 2.109186e-07 2.109225e-07 2.109262e-07 2.109299e-07 2.109334e-07 2.109368e-07 2.109401e-07 2.109433e-07 2.109464e-07 2.109493e-07 2.109521e-07 2.109548e-07 2.109573e-07 2.109597e-07 2.109619e-07 2.109639e-07 2.109658e-07 2.109675e-07 2.109691e-07 2.109705e-07 2.109717e-07 2.109727e-07 2.109735e-07 2.109742e-07 2.109747e-07 2.109750e-07 2.109752e-07 2.109751e-07 2.109749e-07 
-8.206841e-07 -8.207001e-07 -8.207169e-07 -8.207344e-07 -8.207526e-07 -8.207716e-07 -8.207911e-07 -8.208113e-07 -8.208321e-07 -8.208535e-07 -8.208753e-07 -8.208976e-07 -8.209203e-07 -8.209435e-07 -8.209669e-07 -8.209907e-07 -8.210148e-07 -8.210391e-07 -8.210635e-07 -8.210881e-07 -8.211128e-07 -8.211376e-07 -8.211624e-07 -8.211871e-07 -8.212118e-07 -8.212363e-07 -8.212607e-07 -8.212848e-07 -8.213088e-07 -8.213324e-07 -8.213557e-07 -8.213786e-07 -8.214011e-07 -8.214232e-07 -8.214448e-07 -8.214658e-07 -8.214863e-07 -8.215062e-07 -8.215254e-07 -8.215440e-07 -8.215618e-07 -8.215790e-07 -8.215953e-07 -8.216109e-07 -8.216257e-07 -8.216396e-07 -8.216526e-07 -8.216648e-07 -8.216760e-07 -8.216863e-07 -8.216956e-07 -8.217040e-07 -8.217114e-07 -8.217178e-07 -8.217232e-07 -8.217275e-07 -8.217309e-07 -8.217332e-07 -8.217345e-07 -8.217347e-07 -8.217339e-07 -8.217321e-07 -8.217292e-07 -8.217254e-07 -8.217204e-07 -8.217145e-07 -8.217076e-07 -8.216997e-07 -8.216908e-07 -8.216809e-07 -8.216701e-07 -8.216584e-07 -8.216458e-07 -8.216323e-07 -8.216179e-07 -8.216027e-07 -8.215867e-07 -8.215699e-07 -8.215524e-07 -8.215342e-07 -8.215153e-07 -8.214957e-07 -8.214755e-07 -8.214547e-07 -8.214334e-07 -8.214115e-07 -8.213892e-07 -8.213665e-07 -8.213434e-07 -8.213199e-07 -8.212961e-07 -8.212720e-07 -8.212477e-07 -8.212233e-07 -8.211987e-07 -8.211740e-07 -8.211492e-07 -8.211245e-07 -8.210997e-07 -8.210751e-07 -8.210505e-07 -8.210261e-07 -8.210020e-07 -8.209781e-07 -8.209544e-07 -8.209311e-07 -8.209082e-07 -8.208857e-07 -8.208636e-07 -8.208420e-07 -8.208210e-07 -8.208005e-07 -8.207807e-07 -8.207614e-07 -8.207428e-07 -8.207250e-07 -8.207078e-07 -8.206915e-07 -8.206759e-07 -8.206612e-07 -8.206473e-07 -8.206342e-07 -8.206221e-07 -8.206108e-07 -8.206005e-07 -8.205912e-07 -8.205828e-07 -8.205754e-07 -8.205690e-07 -8.205636e-07 -8.205593e-07 -8.205559e-07 -8.205536e-07 -8.205523e-07 -8.205521e-07 -8.205529e-07 -8.205547e-07 -8.205576e-07 -8.205615e-07 -8.205664e-07 -8.205723e-07 -8.205792e-07 -8.205871e-07 -8.205960e-07 -8.206059e-07 -8.206167e-07 -8.206284e-07 -8.206410e-07 -8.206545e-07 -8.206689e-07 
-8.355550e-06 -8.355613e-06 -8.355675e-06 -8.355737e-06 -8.355799e-06 -8.355860e-06 -8.355920e-06 -8.355980e-06 -8.356038e-06 -8.356096e-06 -8.356152e-06 -8.356208e-06 -8.356261e-06 -8.356314e-06 -8.356365e-06 -8.356414e-06 -8.356462e-06 -8.356508e-06 -8.356552e-06 -8.356594e-06 -8.356634e-06 -8.356672e-06 -8.356708e-06 -8.356742e-06 -8.356774e-06 -8.356803e-06 -8.356830e-06 -8.356854e-06 -8.356876e-06 -8.356896e-06 -8.356913e-06 -8.356927e-06 -8.356939e-06 -8.356948e-06 -8.356955e-06 -8.356959e-06 -8.356960e-06 -8.356959e-06 -8.356955e-06 -8.356948e-06 -8.356939e-06 -8.356927e-06 -8.356913e-06 -8.356896e-06 -8.356876e-06 -8.356855e-06 -8.356830e-06 -8.356803e-06 -8.356774e-06 -8.356743e-06 -8.356709e-06 -8.356673e-06 -8.356635e-06 -8.356595e-06 -8.356553e-06 -8.356509e-06 -8.356463e-06 -8.356415e-06 -8.356366e-06 -8.356315e-06 -8.356262e-06 -8.356209e-06 -8.356153e-06 -8.356097e-06 -8.356039e-06 -8.355981e-06 -8.355921e-06 -8.355861e-06 -8.355800e-06 -8.355738e-06 -8.355676e-06 -8.355614e-06 -8.355551e-06 -8.355488e-06 -8.355425e-06 -8.355362e-06 -8.355300e-06 -8.355237e-06 -8.355175e-06 -8.355113e-06 -8.355052e-06 -8.354992e-06 -8.354933e-06 -8.354874e-06 -8.354816e-06 -8.354760e-06 -8.354705e-06 -8.354651e-06 -8.354598e-06 -8.354547e-06 -8.354498e-06 -8.354450e-06 -8.354404e-06 -8.354360e-06 -8.354318e-06 -8.354278e-06 -8.354240e-06 -8.354204e-06 -8.354170e-06 -8.354139e-06 -8.354109e-06 -8.354083e-06 -8.354058e-06 -8.354036e-06 -8.354017e-06 -8.354000e-06 -8.353985e-06 -8.353974e-06 -8.353964e-06 -8.353958e-06 -8.353954e-06 -8.353952e-06 -8.353954e-06 -8.353958e-06 -8.353964e-06 -8.353973e-06 -8.353985e-06 -8.353999e-06 -8.354016e-06 -8.354036e-06 -8.354058e-06 -8.354082e-06 -8.354109e-06 -8.354138e-06 -8.354170e-06 -8.354203e-06 -8.354239e-06 -8.354277e-06 -8.354317e-06 -8.354360e-06 -8.354404e-06 -8.354449e-06 -8.354497e-06 -8.354547e-06 -8.354597e-06 -8.354650e-06 -8.354704e-06 -8.354759e-06 -8.354815e-06 -8.354873e-06 -8.354931e-06 -8.354991e-06 -8.355051e-06 -8.355112e-06 -8.355174e-06 -8.355236e-06 -8.355298e-06 -8.355361e-06 -8.355424e-06 -8.355487e-06 
-1.366566e-05 -1.366574e-05 -1.366582e-05 -1.366589e-05 -1.366596e-05 -1.366603e-05 -1.366608e-05 -1.366614e-05 -1.366619e-05 -1.366623e-05 -1.366626e-05 -1.366629e-05 -1.366632e-05 -1.366634e-05 -1.366635e-05 -1.366636e-05 -1.366636e-05 -1.366635e-05 -1.366634e-05 -1.366632e-05 -1.366630e-05 -1.366627e-05 -1.366624e-05 -1.366620e-05 -1.366615e-05 -1.366610e-05 -1.366604e-05 -1.366598e-05 -1.366591e-05 -1.366584e-05 -1.366576e-05 -1.366568e-05 -1.366559e-05 -1.366550e-05 -1.366540e-05 -1.366530e-05 -1.366520e-05 -1.366509e-05 -1.366498e-05 -1.366486e-05 -1.366474e-05 -1.366462e-05 -1.366449e-05 -1.366437e-05 -1.366424e-05 -1.366410e-05 -1.366397e-05 -1.366383e-05 -1.366369e-05 -1.366355e-05 -1.366341e-05 -1.366327e-05 -1.366313e-05 -1.366299e-05 -1.366285e-05 -1.366271e-05 -1.366257e-05 -1.366242e-05 -1.366229e-05 -1.366215e-05 -1.366201e-05 -1.366187e-05 -1.366174e-05 -1.366161e-05 -1.366148e-05 -1.366136e-05 -1.366123e-05 -1.366111e-05 -1.366099e-05 -1.366088e-05 -1.366077e-05 -1.366067e-05 -1.366056e-05 -1.366047e-05 -1.366037e-05 -1.366028e-05 -1.366020e-05 -1.366012e-05 -1.366005e-05 -1.365998e-05 -1.365991e-05 -1.365985e-05 -1.365980e-05 -1.365975e-05 -1.365971e-05 -1.365968e-05 -1.365965e-05 -1.365962e-05 -1.365960e-05 -1.365959e-05 -1.365958e-05 -1.365958e-05 -1.365959e-05 -1.365960e-05 -1.365961e-05 -1.365964e-05 -1.365967e-05 -1.365970e-05 -1.365974e-05 -1.365979e-05 -1.365984e-05 -1.365990e-05 -1.365996e-05 -1.366003e-05 -1.366010e-05 -1.366018e-05 -1.366026e-05 -1.366035e-05 -1.366044e-05 -1.366053e-05 -1.366064e-05 -1.366074e-05 -1.366085e-05 -1.366096e-05 -1.366108e-05 -1.366120e-05 -1.366132e-05 -1.366144e-05 -1.366157e-05 -1.366170e-05 -1.366184e-05 -1.366197e-05 -1.366211e-05 -1.366225e-05 -1.366238e-05 -1.366252e-05 -1.366267e-05 -1.366281e-05 -1.366295e-05 -1.366309e-05 -1.366323e-05 -1.366337e-05 -1.366351e-05 -1.366365e-05 -1.366379e-05 -1.366393e-05 -1.366406e-05 -1.366420e-05 -1.366433e-05 -1.366446e-05 -1.366458e-05 -1.366471e-05 -1.366483e-05 -1.366494e-05 -1.366506e-05 -1.366517e-05 -1.366527e-05 -1.366538e-05 -1.366547e-05 -1.366557e-05 
-9.068977e-06 -9.069104e-06 -9.069238e-06 -9.069379e-06 -9.069526e-06 -9.069679e-06 -9.069838e-06 -9.070003e-06 -9.070173e-06 -9.070348e-06 -9.070528e-06 -9.070713e-06 -9.070901e-06 -9.071093e-06 -9.071289e-06 -9.071488e-06 -9.071689e-06 -9.071893e-06 -9.072099e-06 -9.072307e-06 -9.072516e-06 -9.072725e-06 -9.072936e-06 -9.073146e-06 -9.073357e-06 -9.073567e-06 -9.073776e-06 -9.073984e-06 -9.074190e-06 -9.074394e-06 -9.074595e-06 -9.074795e-06 -9.074990e-06 -9.075183e-06 -9.075372e-06 -9.075557e-06 -9.075737e-06 -9.075913e-06 -9.076083e-06 -9.076249e-06 -9.076408e-06 -9.076562e-06 -9.076710e-06 -9.076851e-06 -9.076986e-06 -9.077113e-06 -9.077234e-06 -9.077347e-06 -9.077453e-06 -9.077551e-06 -9.077641e-06 -9.077723e-06 -9.077797e-06 -9.077862e-06 -9.077919e-06 -9.077968e-06 -9.078008e-06 -9.078039e-06 -9.078061e-06 -9.078075e-06 -9.078080e-06 -9.078076e-06 -9.078063e-06 -9.078041e-06 -9.078011e-06 -9.077972e-06 -9.077924e-06 -9.077868e-06 -9.077804e-06 -9.077730e-06 -9.077649e-06 -9.077560e-06 -9.077463e-06 -9.077358e-06 -9.077245e-06 -9.077126e-06 -9.076999e-06 -9.076865e-06 -9.076724e-06 -9.076577e-06 -9.076424e-06 -9.076265e-06 -9.076100e-06 -9.075930e-06 -9.075755e-06 -9.075575e-06 -9.075390e-06 -9.075202e-06 -9.075010e-06 -9.074814e-06 -9.074615e-06 -9.074414e-06 -9.074210e-06 -9.074004e-06 -9.073796e-06 -9.073587e-06 -9.073378e-06 -9.073167e-06 -9.072957e-06 -9.072746e-06 -9.072536e-06 -9.072327e-06 -9.072120e-06 -9.071913e-06 -9.071709e-06 -9.071508e-06 -9.071309e-06 -9.071113e-06 -9.070920e-06 -9.070731e-06 -9.070546e-06 -9.070366e-06 -9.070190e-06 -9.070020e-06 -9.069854e-06 -9.069695e-06 -9.069541e-06 -9.069393e-06 -9.069252e-06 -9.069117e-06 -9.068990e-06 -9.068869e-06 -9.068756e-06 -9.068650e-06 -9.068552e-06 -9.068462e-06 -9.068380e-06 -9.068306e-06 -9.068241e-06 -9.068184e-06 -9.068135e-06 -9.068095e-06 -9.068064e-06 -9.068042e-06 -9.068028e-06 -9.068023e-06 -9.068027e-06 -9.068040e-06 -9.068062e-06 -9.068092e-06 -9.068131e-06 -9.068179e-06 -9.068235e-06 -9.068300e-06 -9.068373e-06 -9.068454e-06 -9.068543e-06 -9.068640e-06 -9.068745e-06 -9.068858e-06 
7.520341e-07 7.520021e-07 7.520167e-07 7.520779e-07 7.521857e-07 7.523398e-07 7.525400e-07 7.527859e-07 7.530771e-07 7.534131e-07 7.537932e-07 7.542169e-07 7.546833e-07 7.551917e-07 7.557412e-07 7.563308e-07 7.569594e-07 7.576260e-07 7.583294e-07 7.590683e-07 7.598415e-07 7.606476e-07 7.614852e-07 7.623528e-07 7.632490e-07 7.641720e-07 7.651204e-07 7.660924e-07 7.670863e-07 7.681005e-07 7.691331e-07 7.701823e-07 7.712462e-07 7.723230e-07 7.734109e-07 7.745078e-07 7.756119e-07 7.767213e-07 7.778340e-07 7.789480e-07 7.800614e-07 7.811722e-07 7.822785e-07 7.833783e-07 7.844698e-07 7.855510e-07 7.866200e-07 7.876749e-07 7.887139e-07 7.897351e-07 7.907368e-07 7.917172e-07 7.926746e-07 7.936073e-07 7.945137e-07 7.953921e-07 7.962411e-07 7.970591e-07 7.978447e-07 7.985966e-07 7.993134e-07 7.999939e-07 8.006369e-07 8.012411e-07 8.018057e-07 8.023295e-07 8.028117e-07 8.032514e-07 8.036479e-07 8.040004e-07 8.043084e-07 8.045712e-07 8.047885e-07 8.049599e-07 8.050850e-07 8.051636e-07 8.051957e-07 8.051811e-07 8.051198e-07 8.050120e-07 8.048579e-07 8.046577e-07 8.044118e-07 8.041206e-07 8.037847e-07 8.034045e-07 8.029808e-07 8.025144e-07 8.020060e-07 8.014566e-07 8.008670e-07 8.002384e-07 7.995718e-07 7.988684e-07 7.981294e-07 7.973562e-07 7.965501e-07 7.957125e-07 7.948449e-07 7.939488e-07 7.930257e-07 7.920774e-07 7.911053e-07 7.901114e-07 7.890972e-07 7.880647e-07 7.870155e-07 7.859516e-07 7.848747e-07 7.837869e-07 7.826899e-07 7.815858e-07 7.804765e-07 7.793638e-07 7.782498e-07 7.771364e-07 7.760255e-07 7.749192e-07 7.738194e-07 7.727279e-07 7.716468e-07 7.705778e-07 7.695229e-07 7.684839e-07 7.674627e-07 7.664609e-07 7.654806e-07 7.645232e-07 7.635905e-07 7.626841e-07 7.618057e-07 7.609566e-07 7.601386e-07 7.593530e-07 7.586011e-07 7.578843e-07 7.572038e-07 7.565609e-07 7.559566e-07 7.553921e-07 7.548682e-07 7.543860e-07 7.539463e-07 7.535499e-07 7.531974e-07 7.528894e-07 7.526265e-07 7.524092e-07 7.522378e-07 7.521127e-07 
1.096932e-05 1.096938e-05 1.096941e-05 1.096941e-05 1.096937e-05 1.096931e-05 1.096922e-05 1.096910e-05 1.096894e-05 1.096876e-05 1.096855e-05 1.096831e-05 1.096805e-05 1.096775e-05 1.096743e-05 1.096708e-05 1.096670e-05 1.096630e-05 1.096588e-05 1.096543e-05 1.096496e-05 1.096446e-05 1.096395e-05 1.096341e-05 1.096285e-05 1.096228e-05 1.096168e-05 1.096108e-05 1.096045e-05 1.095981e-05 1.095916e-05 1.095849e-05 1.095782e-05 1.095713e-05 1.095644e-05 1.095574e-05 1.095503e-05 1.095432e-05 1.095360e-05 1.095288e-05 1.095216e-05 1.095144e-05 1.095072e-05 1.095000e-05 1.094929e-05 1.094859e-05 1.094788e-05 1.094719e-05 1.094651e-05 1.094583e-05 1.094517e-05 1.094452e-05 1.094388e-05 1.094326e-05 1.094265e-05 1.094206e-05 1.094149e-05 1.094094e-05 1.094040e-05 1.093989e-05 1.093940e-05 1.093893e-05 1.093848e-05 1.093806e-05 1.093766e-05 1.093729e-05 1.093695e-05 1.093663e-05 1.093634e-05 1.093608e-05 1.093584e-05 1.093564e-05 1.093546e-05 1.093531e-05 1.093519e-05 1.093511e-05 1.093505e-05 1.093502e-05 1.093502e-05 1.093505e-05 1.093512e-05 1.093521e-05 1.093533e-05 1.093548e-05 1.093566e-05 1.093588e-05 1.093611e-05 1.093638e-05 1.093668e-05 1.093700e-05 1.093735e-05 1.093772e-05 1.093812e-05 1.093855e-05 1.093900e-05 1.093947e-05 1.093996e-05 1.094048e-05 1.094102e-05 1.094157e-05 1.094215e-05 1.094274e-05 1.094335e-05 1.094398e-05 1.094462e-05 1.094527e-05 1.094593e-05 1.094661e-05 1.094730e-05 1.094799e-05 1.094869e-05 1.094940e-05 1.095011e-05 1.095083e-05 1.095155e-05 1.095227e-05 1.095299e-05 1.095371e-05 1.095442e-05 1.095514e-05 1.095584e-05 1.095654e-05 1.095724e-05 1.095792e-05 1.095859e-05 1.095926e-05 1.095991e-05 1.096055e-05 1.096117e-05 1.096178e-05 1.096237e-05 1.096294e-05 1.096349e-05 1.096403e-05 1.096454e-05 1.096503e-05 1.096550e-05 1.096594e-05 1.096637e-05 1.096676e-05 1.096713e-05 1.096748e-05 1.096780e-05 1.096809e-05 1.096835e-05 1.096859e-05 1.096879e-05 1.096897e-05 1.096912e-05 1.096923e-05 
1.850298e-05 1.850281e-05 1.850266e-05 1.850253e-05 1.850243e-05 1.850236e-05 1.850232e-05 1.850230e-05 1.850231e-05 1.850234e-05 1.850241e-05 1.850250e-05 1.850261e-05 1.850275e-05 1.850292e-05 1.850312e-05 1.850334e-05 1.850359e-05 1.850386e-05 1.850415e-05 1.850447e-05 1.850481e-05 1.850518e-05 1.850556e-05 1.850597e-05 1.850640e-05 1.850685e-05 1.850731e-05 1.850780e-05 1.850830e-05 1.850882e-05 1.850935e-05 1.850990e-05 1.851047e-05 1.851104e-05 1.851163e-05 1.851223e-05 1.851283e-05 1.851345e-05 1.851407e-05 1.851470e-05 1.851534e-05 1.851598e-05 1.851662e-05 1.851726e-05 1.851791e-05 1.851855e-05 1.851920e-05 1.851984e-05 1.852047e-05 1.852110e-05 1.852173e-05 1.852235e-05 1.852296e-05 1.852356e-05 1.852415e-05 1.852473e-05 1.852530e-05 1.852585e-05 1.852639e-05 1.852692e-05 1.852742e-05 1.852791e-05 1.852839e-05 1.852884e-05 1.852928e-05 1.852969e-05 1.853008e-05 1.853046e-05 1.853081e-05 1.853113e-05 1.853143e-05 1.853171e-05 1.853197e-05 1.853220e-05 1.853240e-05 1.853258e-05 1.853273e-05 1.853285e-05 1.853295e-05 1.853302e-05 1.853307e-05 1.853309e-05 1.853308e-05 1.853304e-05 1.853298e-05 1.853289e-05 1.853277e-05 1.853263e-05 1.853246e-05 1.853226e-05 1.853204e-05 1.853180e-05 1.853153e-05 1.853123e-05 1.853091e-05 1.853057e-05 1.853021e-05 1.852982e-05 1.852941e-05 1.852899e-05 1.852854e-05 1.852807e-05 1.852759e-05 1.852708e-05 1.852656e-05 1.852603e-05 1.852548e-05 1.852492e-05 1.852434e-05 1.852375e-05 1.852316e-05 1.852255e-05 1.852193e-05 1.852131e-05 1.852068e-05 1.852004e-05 1.851941e-05 1.851876e-05 1.851812e-05 1.851747e-05 1.851683e-05 1.851619e-05 1.851555e-05 1.851491e-05 1.851428e-05 1.851365e-05 1.851303e-05 1.851242e-05 1.851182e-05 1.851123e-05 1.851065e-05 1.851009e-05 1.850953e-05 1.850899e-05 1.850847e-05 1.850796e-05 1.850747e-05 1.850700e-05 1.850654e-05 1.850611e-05 1.850569e-05 1.850530e-05 1.850493e-05 1.850458e-05 1.850425e-05 1.850395e-05 1.850367e-05 1.850342e-05 1.850319e-05 
2.320340e-05 2.320372e-05 2.320406e-05 2.320442e-05 2.320479e-05 2.320517e-05 2.320557e-05 2.320599e-05 2.320642e-05 2.320686e-05 2.320731e-05 2.320778e-05 2.320825e-05 2.320874e-05 2.320923e-05 2.320973e-05 2.321024e-05 2.321075e-05 2.321127e-05 2.321179e-05 2.321232e-05 2.321285e-05 2.321338e-05 2.321391e-05 2.321444e-05 2.321497e-05 2.321549e-05 2.321601e-05 2.321653e-05 2.321705e-05 2.321755e-05 2.321806e-05 2.321855e-05 2.321903e-05 2.321951e-05 2.321997e-05 2.322043e-05 2.322087e-05 2.322130e-05 2.322171e-05 2.322211e-05 2.322250e-05 2.322287e-05 2.322323e-05 2.322356e-05 2.322388e-05 2.322419e-05 2.322447e-05 2.322474e-05 2.322498e-05 2.322521e-05 2.322541e-05 2.322560e-05 2.322576e-05 2.322590e-05 2.322603e-05 2.322612e-05 2.322620e-05 2.322626e-05 2.322629e-05 2.322630e-05 2.322629e-05 2.322626e-05 2.322620e-05 2.322612e-05 2.322603e-05 2.322590e-05 2.322576e-05 2.322560e-05 2.322541e-05 2.322521e-05 2.322498e-05 2.322474e-05 2.322447e-05 2.322419e-05 2.322388e-05 2.322356e-05 2.322323e-05 2.322287e-05 2.322250e-05 2.322211e-05 2.322171e-05 2.322130e-05 2.322087e-05 2.322043e-05 2.321997e-05 2.321951e-05 2.321903e-05 2.321855e-05 2.321806e-05 2.321756e-05 2.321705e-05 2.321653e-05 2.321602e-05 2.321549e-05 2.321497e-05 2.321444e-05 2.321391e-05 2.321338e-05 2.321285e-05 2.321232e-05 2.321179e-05 2.321127e-05 2.321075e-05 2.321024e-05 2.320973e-05 2.320923e-05 2.320874e-05 2.320825e-05 2.320778e-05 2.320731e-05 2.320686e-05 2.320642e-05 2.320599e-05 2.320557e-05 2.320517e-05 2.320479e-05 2.320442e-05 2.320406e-05 2.320372e-05 2.320340e-05 2.320310e-05 2.320282e-05 2.320255e-05 2.320230e-05 2.320208e-05 2.320187e-05 2.320169e-05 2.320153e-05 2.320138e-05 2.320126e-05 2.320116e-05 2.320108e-05 2.320103e-05 2.320100e-05 2.320098e-05 2.320100e-05 2.320103e-05 2.320108e-05 2.320116e-05 2.320126e-05 2.320138e-05 2.320152e-05 2.320169e-05 2.320187e-05 2.320208e-05 2.320230e-05 2.320255e-05 2.320282e-05 2.320310e-05 
